,lambda_nm,spectral_intensity_mean_au,spec_int_stddev_au
765,512.56,445.9,4.5265881191025095
766,512.978,443.0,5.727128425310541
767,513.395,440.6,6.468384651518491
768,513.812,441.6,5.407402333838309
769,514.23,446.1,5.374941860150675
770,514.647,445.1,6.139218191268331
771,515.065,441.5,7.046275611981127
772,515.482,441.9,5.430469592954185
773,515.9,445.8,5.2306787322488075
774,516.318,444.7,4.69148164229596
775,516.735,445.4,7.683749084919418
776,517.153,443.3,5.119570294468081
777,517.571,443.6,4.223742416388575
778,517.989,443.6,6.2801273872430325
779,518.407,441.5,5.73149195236284
780,518.824,445.6,6.280127387243032
781,519.242,444.7,8.025584090893323
782,519.66,443.8,4.06939798987516
783,520.078,443.6,5.7827329179203835
784,520.497,442.0,4.147288270665544
785,520.915,444.7,6.000833275471
786,521.333,442.8,7.025667228100119
787,521.751,445.1,4.928488612140642
788,522.169,444.2,6.04648658313239
789,522.588,448.6,7.863841300534999
790,523.006,446.0,5.176871642217914
791,523.424,443.5,3.774917217635375
792,523.843,440.6,4.054626986542658
793,524.261,446.5,5.389805191284746
794,524.68,444.0,4.626013402488151
795,525.098,441.6,5.314132102234568
796,525.517,443.3,4.075536774462966
797,525.936,445.9,9.984487968844471
798,526.354,445.0,5.422176684690384
799,526.773,441.7,4.817675788178361
800,527.192,444.4,5.624944444170093
801,527.611,446.3,6.100000000000001
802,528.03,449.1,6.378871373526824
803,528.449,450.1,4.635730794599704
804,528.868,446.4,2.8354893757515653
805,529.287,446.1,6.774215821775979
806,529.706,446.0,6.663332499583072
807,530.125,446.2,9.64157663455516
808,530.544,442.0,5.440588203494177
809,530.963,444.0,7.429670248402684
810,531.382,440.7,9.077995373429093
811,531.802,440.2,6.8963758598266685
812,532.221,443.8,5.015974481593781
813,532.64,440.1,5.752390807307862
814,533.06,439.9,6.331666447310692
815,533.479,442.6,4.476605857119878
816,533.899,440.5,5.783597496368502
817,534.318,439.9,6.472248450113762
818,534.738,443.2,6.554387843269577
819,535.157,443.4,4.799999999999999
820,535.577,439.7,4.220189569201838
821,535.997,439.2,6.079473661428266
822,536.416,443.0,7.0710678118654755
823,536.836,443.8,9.734474818910364
824,537.256,445.7,4.920365840057017
825,537.676,439.8,7.025667228100119
826,538.096,445.6,5.37028863283902
827,538.516,438.3,10.325211862233143
828,538.936,444.9,5.028916384272062
829,539.356,439.9,5.85576638878294
830,539.776,441.5,7.419568720619818
831,540.196,438.2,4.166533331199932
832,540.616,438.9,5.734980383575866
833,541.037,441.2,5.436910887627274
834,541.457,442.1,9.802550688468791
835,541.877,439.0,4.878524367060187
836,542.298,443.9,3.858756276314947
837,542.718,441.8,7.8587530817554
838,543.138,440.2,6.193545026880809
839,543.559,439.0,6.884765791223402
840,543.979,443.3,10.05037312740179
841,544.4,439.7,5.622277118748238
842,544.821,443.4,3.104834939252005
843,545.241,443.6,8.224354077980836
844,545.662,443.0,5.761944116355173
845,546.083,440.1,8.203048213926332
846,546.504,442.4,8.46404158779953
847,546.924,443.4,4.2
848,547.345,441.8,6.569627082262737
849,547.766,444.7,7.733692520394124
850,548.187,442.9,7.119691004531024
851,548.608,447.2,6.881860213634102
852,549.029,444.2,8.471127433818948
853,549.45,440.0,4.404543109109048
854,549.871,440.7,7.156116265125938
855,550.293,441.0,3.286335345030997
856,550.714,447.4,7.939773296511683
857,551.135,442.1,4.825971404805461
858,551.556,441.8,4.261455150532504
859,551.978,444.9,6.714908785679817
860,552.399,439.9,7.091544260596558
861,552.821,442.8,6.193545026880809
862,553.242,441.8,4.770744176750625
863,553.664,440.4,6.232174580353152
864,554.085,441.5,3.4132096331752027
865,554.507,441.8,5.81033561853358
866,554.928,440.3,8.944830909525345
867,555.35,445.5,3.8275318418009276
868,555.772,440.9,6.699999999999999
869,556.194,447.3,7.085901495222751
870,556.616,444.5,4.455333881989093
871,557.037,444.0,6.81175454637056
872,557.459,443.8,3.458323293158116
873,557.881,442.1,4.182104733265296
874,558.303,439.9,5.166236541235795
875,558.725,445.2,5.688585061331157
876,559.147,445.3,6.9144775652250114
877,559.569,440.5,7.446475676452586
878,559.992,442.3,6.812488532100439
879,560.414,446.8,7.884161337770809
880,560.836,443.4,6.102458520956943
881,561.258,442.3,6.388270501473776
882,561.681,442.9,7.647875521999557
883,562.103,439.1,4.90815647672321
884,562.526,444.5,5.142956348249516
885,562.948,444.5,5.818075283115543
886,563.37,442.7,3.195309061734091
887,563.793,442.7,5.020956084253276
888,564.216,442.8,6.368673331236263
889,564.638,445.3,9.550392662084635
890,565.061,444.0,5.639148871948674
891,565.484,442.2,5.528109984434101
892,565.906,440.3,5.139066063011839
893,566.329,443.4,5.063595560468864
894,566.752,443.2,7.110555533852471
895,567.175,442.1,7.803204469959762
896,567.598,444.8,6.462197768561405
897,568.021,443.6,7.241546796092669
898,568.444,443.1,4.504442251822083
899,568.867,443.9,5.821511831131153
900,569.29,447.5,5.333854141237834
901,569.713,445.5,6.974955196988724
902,570.136,443.6,4.715930449020638
903,570.56,440.8,5.758472019555189
904,570.983,440.0,6.0332412515993425
905,571.406,444.3,4.075536774462966
906,571.829,443.4,4.004996878900157
907,572.253,444.5,6.312685640834652
908,572.676,443.7,6.542935121182236
909,573.1,442.2,6.079473661428265
910,573.523,446.4,4.923413450036468
911,573.947,442.8,5.287721626560914
912,574.37,442.2,4.284857057125709
913,574.794,446.1,4.763402145525821
914,575.218,442.1,6.410148204214938
915,575.642,444.5,5.162363799656123
916,576.065,436.5,6.6670833203133135
917,576.489,445.3,7.537240874484509
918,576.913,440.6,5.3516352641038605
919,577.337,442.9,7.980601481091509
920,577.761,440.4,10.141005867269774
921,578.185,446.0,4.560701700396552
922,578.609,440.2,4.190465367951393
923,579.033,441.3,5.367494760127857
924,579.457,442.7,5.292447448959696
925,579.881,445.3,5.119570294468081
926,580.305,452.7,5.348831648126533
927,580.73,440.5,7.088723439378913
928,581.154,439.0,7.280109889280518
929,581.578,437.4,6.755738301621814
930,582.003,440.2,4.467661580737735
931,582.427,441.4,5.624944444170093
932,582.851,437.7,6.527633568147036
933,583.276,441.2,3.9191835884530843
934,583.7,441.2,6.910861017268399
935,584.125,436.5,6.119640512317697
936,584.55,440.3,5.020956084253276
937,584.974,437.8,7.45385806143369
938,585.399,440.9,7.816009211867652
939,585.824,440.8,5.095095681142799
940,586.248,437.0,5.272570530585627
941,586.673,437.1,6.057227088363122
942,587.098,440.4,8.077128202523468
943,587.523,440.7,6.277738446287804
944,587.948,440.2,8.997777503361595
945,588.373,438.8,6.734983296193095
946,588.798,440.3,4.775981574503821
947,589.223,437.3,9.011659114724658
948,589.648,440.1,5.281098370604357
949,590.073,440.8,7.02566722810012
950,590.498,437.7,6.388270501473775
951,590.924,438.6,5.161395160225576
952,591.349,441.2,3.515679166249389
953,591.774,443.5,7.813449942247022
954,592.2,436.7,6.542935121182236
955,592.625,442.9,4.90815647672321
956,593.05,440.5,7.158910531638177
957,593.476,439.9,3.78021163428716
958,593.901,439.3,6.67907179179862
959,594.327,440.8,3.340658617698013
960,594.753,443.9,5.974110812497538
961,595.178,446.1,5.889821729050888
962,595.604,441.9,7.673982017179867
963,596.03,442.5,3.7483329627982624
964,596.455,447.7,6.753517601961218
965,596.881,438.2,4.995998398718719
966,597.307,438.2,5.192301994298868
967,597.733,438.5,6.2008063991709985
968,598.159,442.4,4.673328578219168
969,598.585,442.1,7.422263805605403
970,599.011,441.8,5.582114294781145
971,599.437,442.6,8.248636250920512
972,599.863,440.4,4.963869458396342
973,600.289,437.7,6.3568860301251275
974,600.715,441.0,6.260990336999411
975,601.142,440.2,5.491812087098392
976,601.568,440.7,6.588626564011654
977,601.994,448.5,8.709190547921201
978,602.42,439.9,6.655073252789934
979,602.847,442.0,5.9497899122574065
980,603.273,443.6,5.553377350765928
981,603.7,439.3,5.060632371551998
982,604.126,439.7,7.759510293826538
983,604.553,439.5,5.748912940721924
984,604.979,443.6,5.868560300448483
985,605.406,443.7,7.576938695805847
986,605.833,441.2,5.979966555090421
987,606.259,442.5,7.379024325749306
988,606.686,439.2,4.6
989,607.113,442.1,5.107837115648853
990,607.54,444.5,7.592759709091286
991,607.967,442.8,5.89576118919347
992,608.394,439.8,6.6000000000000005
993,608.82,440.8,4.853864439804639
994,609.247,441.0,5.138093031466052
995,609.675,443.5,5.5362442142665635
996,610.102,443.7,9.044888059008803
997,610.529,446.0,4.626013402488151
998,610.956,440.9,5.146843692983108
999,611.383,438.6,6.280127387243032
1000,611.81,437.7,4.148493702538308
1001,612.238,445.2,6.144916598294887
1002,612.665,446.9,6.655073252789934
1003,613.092,441.1,6.594694837519018
1004,613.52,439.8,5.192301994298868
1005,613.947,442.2,3.919183588453085
1006,614.375,444.5,6.312685640834652
1007,614.802,439.1,3.858756276314947
1008,615.23,451.8,6.749814812274483
1009,615.657,435.8,5.035871324805668
1010,616.085,443.7,4.313930922024598
1011,616.513,442.7,7.4706090782479055
1012,616.94,443.4,4.82078831727758
1013,617.368,440.4,3.5832945734337835
1014,617.796,443.7,4.124318125460256
1015,618.224,440.0,3.9749213828703582
1016,618.652,442.5,7.269800547470337
1017,619.08,439.1,5.8898217290508885
1018,619.507,436.1,5.85576638878294
1019,619.935,437.5,5.608029957123981
1020,620.364,438.7,4.075536774462966
1021,620.792,443.7,6.738694235532579
1022,621.22,446.5,7.088723439378913
1023,621.648,440.9,5.682429058070149
1024,622.076,442.6,6.069596362197407
1025,622.504,437.8,5.325410782277739
1026,622.933,438.8,5.418486873657626
1027,623.361,445.3,5.020956084253276
1028,623.789,444.6,6.37495098020369
1029,624.218,442.0,5.531726674375733
1030,624.646,438.9,5.5578772926361015
1031,625.075,442.8,5.418486873657627
1032,625.503,441.7,5.692978130996114
1033,625.932,441.1,5.734980383575866
1034,626.36,437.0,5.366563145999495
1035,626.789,440.5,5.953990258641679
1036,627.218,439.6,6.053098380168622
1037,627.646,442.6,7.631513611335564
1038,628.075,438.6,3.4698703145794947
1039,628.504,437.9,8.791473141629906
1040,628.933,442.5,8.237111144084436
1041,629.362,437.7,5.950630218724736
1042,629.791,438.1,7.034912934784622
1043,630.22,436.4,5.480875842417888
1044,630.649,441.5,5.5362442142665635
1045,631.078,440.4,6.651315659326356
1046,631.507,441.7,8.614522621712709
1047,631.936,439.7,8.391066678319273
1048,632.365,441.5,8.697700845625814
1049,632.794,440.9,8.971621926942753
1050,633.223,439.3,8.234682750416074
1051,633.653,438.4,8.708616422830897
1052,634.082,441.6,5.885575587824864
1053,634.511,437.4,4.943682837723309
1054,634.941,442.1,3.3600595232822887
1055,635.37,440.1,9.08240056372763
1056,635.8,438.0,7.113367697511496
1057,636.229,439.1,6.378871373526824
1058,636.659,440.5,5.352569476429054
1059,637.088,436.7,6.435060217278468
1060,637.518,441.3,4.220189569201838
1061,637.948,441.7,4.775981574503821
1062,638.377,438.6,5.71314274283428
1063,638.807,442.3,11.34063490286148
1064,639.237,442.4,6.086049621881175
1065,639.667,438.9,5.940538696111657
1066,640.097,440.2,5.473572873361603
1067,640.526,438.3,5.9506302187247355
1068,640.956,438.5,7.046275611981127
1069,641.386,438.7,7.416872656315465
1070,641.816,441.1,4.988987873306568
1071,642.247,442.7,4.712748667179271
1072,642.677,442.8,7.096477999684069
1073,643.107,445.3,5.883026432033092
1074,643.537,438.2,3.893584466786357
1075,643.967,439.4,5.023942674832187
1076,644.397,437.8,5.173006862551025
1077,644.828,443.4,5.624944444170093
1078,645.258,436.0,5.422176684690384
1079,645.688,441.2,5.3065996645686395
1080,646.119,443.5,9.35147047260483
1081,646.549,439.5,7.3246160308919945
1082,646.98,440.6,6.9598850565221255
1083,647.41,441.8,3.218695387886216
1084,647.841,438.4,8.260750571225353
1085,648.271,441.1,3.6999999999999997
1086,648.702,442.1,5.52177507691141
1087,649.133,438.5,7.605918747922567
1088,649.564,436.0,7.64198926981712
1089,649.994,439.7,4.001249804748511
1090,650.425,441.1,5.7870545184921145
1091,650.856,438.2,4.467661580737735
1092,651.287,443.4,6.726068688320094
1093,651.718,437.3,5.386093203798093
1094,652.149,440.5,6.859300255857007
1095,652.58,440.6,5.571355310873647
1096,653.011,436.1,4.323193264243457
1097,653.442,436.0,2.6457513110645907
1098,653.873,442.1,4.459820624195551
1099,654.304,438.5,7.060453243241541
1100,654.735,439.7,8.246817568007675
1101,655.167,439.6,5.407402333838309
1102,655.598,441.2,4.770744176750625
1103,656.029,437.1,4.635730794599704
1104,656.46,439.2,5.1146847410177685
1105,656.892,439.3,7.603288762108145
1106,657.323,440.3,4.473253849269008
1107,657.755,440.1,5.0685303589896735
1108,658.186,439.3,8.234682750416074
1109,658.618,439.5,4.05585995813465
1110,659.049,441.4,3.4698703145794947
1111,659.481,441.6,4.983974317750844
1112,659.913,436.1,5.611595138639279
1113,660.344,437.3,7.733692520394124
1114,660.776,443.9,4.592385001282013
1115,661.208,436.4,4.651881339845202
1116,661.64,439.9,4.437341546466758
1117,662.071,438.5,4.652956049652737
1118,662.503,440.4,4.673328578219168
1119,662.935,443.7,6.679071791798618
1120,663.367,439.6,6.343500610861482
1121,663.799,440.1,4.699999999999999
1122,664.231,441.2,3.709447398198281
1123,664.663,438.1,6.609841147864295
1124,665.095,433.7,5.1
1125,665.527,441.8,7.613146524269712
1126,665.96,438.0,5.385164807134504
1127,666.392,442.4,7.323933369440221
1128,666.824,443.4,4.386342439892261
1129,667.256,438.1,7.777531742140304
1130,667.689,440.6,4.608687448721165
1131,668.121,438.5,4.716990566028302
1132,668.554,444.9,4.346262762420146
1133,668.986,437.6,5.2
1134,669.418,442.0,8.12403840463596
1135,669.851,438.3,5.496362433464518
1136,670.284,438.7,4.267317658670374
1137,670.716,439.2,9.042123644365853
1138,671.149,441.6,6.902173570694958
1139,671.581,439.8,6.477653896280659
1140,672.014,438.3,7.6032887621081455
1141,672.447,441.0,5.039841267341661
1142,672.88,440.2,2.2715633383201093
1143,673.313,436.9,6.299999999999999
1144,673.745,439.1,5.412023651093923
1145,674.178,442.6,7.761443164772902
1146,674.611,436.5,6.422616289332565
1147,675.044,434.7,8.149233092751736
1148,675.477,444.4,3.6110940170535577
1149,675.91,443.5,5.987486951969082
1150,676.343,438.7,4.817675788178361
1151,676.777,439.5,6.87386354243376
1152,677.21,440.4,4.152107898405339
1153,677.643,434.0,3.4641016151377544
1154,678.076,440.0,7.615773105863909
1155,678.509,442.6,9.728309205612247
1156,678.943,438.1,5.22398315464359
1157,679.376,441.9,7.2862884927787475
1158,679.809,435.7,3.3181320046074116
1159,680.243,439.0,8.567379996241558
1160,680.676,435.6,6.118823416311341
1161,681.11,443.7,8.149233092751736
1162,681.543,435.9,8.75728268357257
1163,681.977,439.6,7.774316690230724
1164,682.411,435.7,8.706893820416097
1165,682.844,436.2,9.357350052231668
1166,683.278,442.5,10.288342918079666
1167,683.712,433.9,5.281098370604357
1168,684.145,440.0,5.585696017507576
1169,684.579,442.3,6.403905058634146
1170,685.013,440.3,7.759510293826539
1171,685.447,438.2,7.7691698398220135
1172,685.881,439.8,6.128621378417826
1173,686.315,438.4,6.232174580353152
1174,686.749,437.1,6.315853069855251
1175,687.183,439.0,5.9497899122574065
1176,687.617,436.5,6.2008063991709985
1177,688.051,441.8,7.678541528180986
1178,688.485,436.8,5.455272678794342
1179,688.919,437.8,4.3999999999999995
1180,689.353,438.0,5.513619500836088
1181,689.788,443.2,6.3999999999999995
1182,690.222,434.2,6.368673331236264
1183,690.656,438.1,5.146843692983108
1184,691.091,442.5,6.830080526611674
1185,691.525,439.8,6.569627082262737
1186,691.959,437.0,6.723094525588644
1187,692.394,439.3,7.128113354878696
1188,692.828,442.4,6.343500610861482
1189,693.263,440.9,5.337602458033007
1190,693.697,441.2,6.764613810115105
1191,694.132,437.8,4.142463035441596
1192,694.567,440.6,5.238320341483517
1193,695.001,436.2,4.66476151587624
1194,695.436,441.8,7.547184905645283
1195,695.871,443.2,4.833218389437828
1196,696.306,442.5,5.920304046246273
1197,696.74,438.8,5.491812087098393
1198,697.175,438.1,5.166236541235795
1199,697.61,441.9,7.502666192761077
1200,698.045,439.8,5.929586832149438
1201,698.48,436.3,4.754997371187496
1202,698.915,440.9,5.185556864985669
1203,699.35,438.6,6.726068688320094
1204,699.785,440.0,3.286335345030997
1205,700.22,441.4,9.769339793455849
1206,700.655,436.9,5.611595138639279
1207,701.091,440.7,5.692978130996114
1208,701.526,436.1,4.253234063627347
1209,701.961,436.7,7.403377607551841
1210,702.396,437.8,6.569627082262738
1211,702.832,439.7,7.563729238940274
1212,703.267,440.6,4.31740662898458
1213,703.702,442.3,6.000833275471
1214,704.138,439.6,8.333066662399862
1215,704.573,440.4,9.759098319004682
1216,705.009,440.3,7.1700767080973415
1217,705.444,439.4,5.834380858325927
1218,705.88,440.1,4.988987873306568
1219,706.316,440.4,7.82559901860554
1220,706.751,436.8,3.7894590642992827
1221,707.187,440.7,7.6164296097318465
1222,707.623,439.2,5.1146847410177685
1223,708.058,437.8,6.63023378170031
1224,708.494,438.9,5.8728187440104085
1225,708.93,436.2,5.287721626560915
1226,709.366,444.0,4.0743097574926725
1227,709.802,444.7,4.243819034784589
1228,710.238,438.4,4.004996878900157
1229,710.674,443.3,3.55105618091294
1230,711.11,438.0,6.131883886702357
1231,711.546,437.2,7.871467461661772
1232,711.982,438.9,3.935733730830885
1233,712.418,440.9,7.161703707917551
1234,712.854,439.0,6.418722614352485
1235,713.29,443.6,1.7435595774162693
1236,713.727,439.7,6.4815121692395214
1237,714.163,437.2,6.241794613730893
1238,714.599,440.9,9.071383576941281
1239,715.035,438.8,7.896834808959853
1240,715.472,443.2,5.758472019555188
1241,715.908,439.0,6.708203932499369
1242,716.345,438.8,6.193545026880809
1243,716.781,440.6,7.472616676907761
1244,717.218,439.3,4.172529209005012
1245,717.654,439.8,6.720119046564577
1246,718.091,441.1,3.176476034853718
1247,718.527,437.8,6.523802572120037
1248,718.964,441.2,6.749814812274482
1249,719.401,440.6,6.1514225996918785
1250,719.837,438.5,7.592759709091286
1251,720.274,455.1,7.244998274671982
1252,720.711,442.6,6.959885056522126
1253,721.148,441.3,3.287856444554719
1254,721.585,438.4,6.0033324079214525
1255,722.022,441.9,5.8728187440104085
1256,722.458,438.9,7.43572457800852
1257,722.895,441.1,6.640030120413611
1258,723.332,438.7,4.859012245302536
1259,723.769,433.8,5.287721626560914
1260,724.207,440.6,6.406246951218786
1261,724.644,438.9,7.529276193632426
1262,725.081,436.4,6.2641839053463295
1263,725.518,437.0,5.639148871948674
1264,725.955,439.6,7.310266752998826
1265,726.392,436.6,6.359245238233857
1266,726.83,438.3,11.090987332063813
1267,727.267,440.1,5.448853090330111
1268,727.704,439.7,6.723838189605697
1269,728.142,435.0,6.797058187186572
1270,728.579,439.3,5.883026432033091
1271,729.017,435.2,6.705221845696084
1272,729.454,439.0,3.286335345030997
1273,729.892,435.8,4.556314299957807
1274,730.329,435.2,5.912698199637794
1275,730.767,436.5,7.605918747922567
1276,731.204,439.8,7.138627319029899
1277,731.642,436.4,5.868560300448483
1278,732.08,435.9,5.539855593785816
1279,732.517,433.3,4.313930922024598
1280,732.955,438.8,7.769169839822013
1281,733.393,441.9,8.287943049997388
1282,733.831,441.2,6.063002556489648
1283,734.269,434.1,6.057227088363122
1284,734.707,439.6,4.903060268852505
1285,735.145,433.4,6.086049621881175
1286,735.582,436.6,6.974238309665077
1287,736.02,436.6,5.023942674832187
1288,736.459,436.9,6.4567793829431706
1289,736.897,436.5,2.9748949561287032
1290,737.335,437.3,2.8999999999999995
1291,737.773,439.1,4.1340053217188775
1292,738.211,439.8,4.6
1293,738.649,438.8,6.462197768561405
1294,739.087,437.2,7.0823724838503095
1295,739.526,438.6,7.876547467006087
1296,739.964,439.4,6.8
1297,740.402,436.9,3.2388269481403293
1298,740.841,436.1,11.69144986731757
1299,741.279,440.3,7.211795892841118
1300,741.718,440.5,5.181698563212646
1301,742.156,440.2,4.3999999999999995
1302,742.595,436.3,7.798076685952762
1303,743.033,435.5,6.800735254367722
1304,743.472,433.6,6.9598850565221255
1305,743.91,437.6,4.565084884205331
1306,744.349,438.2,4.874423042781576
1307,744.788,439.7,5.9506302187247355
1308,745.226,441.4,7.525955088890711
1309,745.665,433.3,4.050925820105818
1310,746.104,439.6,6.421837743200928
1311,746.543,434.6,4.476605857119878
1312,746.982,438.0,6.928203230275509
1313,747.42,436.6,6.56048778674269
1314,747.859,436.0,4.358898943540674
1315,748.298,439.0,5.692099788303083
1316,748.737,438.0,6.082762530298219
1317,749.176,437.1,7.634788798650556
1318,749.615,433.8,4.6
1319,750.054,437.1,8.98276126811795
1320,750.494,434.6,7.255342858886822
1321,750.933,437.1,4.825971404805461
1322,751.372,438.6,7.405403432629447
1323,751.811,435.5,4.863126566315131
1324,752.25,437.3,6.84178339323893
1325,752.69,440.3,6.450581369148055
1326,753.129,439.8,5.844655678480984
1327,753.568,435.8,8.072174428244226
1328,754.008,435.1,7.942921376924236
1329,754.447,437.5,4.05585995813465
1330,754.887,439.1,8.419619943916707
1331,755.326,437.2,3.9949968710876353
1332,755.766,436.3,5.950630218724736
1333,756.205,437.8,5.74108003776293
1334,756.645,437.1,4.699999999999999
1335,757.084,435.9,4.060788100849391
1336,757.524,437.5,6.697014260101288
1337,757.964,436.4,6.726068688320094
1338,758.403,438.5,3.1064449134018135
1339,758.843,433.9,7.258787777583803
1340,759.283,440.9,6.057227088363122
1341,759.723,437.9,7.422263805605403
1342,760.162,436.8,6.161168720299746
1343,760.602,437.1,7.119691004531025
1344,761.042,438.1,4.060788100849391
1345,761.482,440.2,5.0556898639058145
1346,761.922,436.0,6.4031242374328485
1347,762.362,437.1,4.763402145525821
1348,762.802,435.1,7.529276193632425
1349,763.242,441.3,5.4230987451825
1350,763.682,436.5,5.852349955359813
1351,764.123,438.9,7.2725511342306834
1352,764.563,448.4,7.592101158440922
1353,765.003,442.9,5.204805471869241
1354,765.443,438.7,6.466065264130885
1355,765.883,440.1,5.185556864985668
1356,766.324,439.3,6.0174745533321525
1357,766.764,437.5,6.800735254367722
1358,767.204,440.4,7.512655988397178
1359,767.645,443.8,5.810335618533579
1360,768.085,435.4,4.841487374764081
1361,768.526,440.3,6.694027188471826
1362,768.966,435.8,4.093897898091744
1363,769.407,435.3,5.060632371551998
1364,769.847,435.1,8.904493247793498
1365,770.288,442.7,5.532630477449222
1366,770.729,436.7,7.114070564732965
1367,771.169,435.2,7.4806416837060175
1368,771.61,441.0,6.115553940568262
1369,772.051,433.1,6.171709649683788
1370,772.491,435.7,7.4973328590906245
1371,772.932,432.2,4.955804677345546
1372,773.373,437.2,6.2257529665093525
1373,773.814,434.2,5.2497618993626745
1374,774.255,442.9,5.243090691567332
1375,774.696,438.9,5.503635162326805
1376,775.137,431.0,8.087026647662292
1377,775.577,435.4,3.8000000000000003
1378,776.018,436.4,7.310266752998826
1379,776.46,434.2,5.3814496188294845
1380,776.901,434.7,4.196427051671457
1381,777.342,433.2,4.556314299957807
1382,777.783,434.3,6.6189122973491665
1383,778.224,433.2,3.893584466786357
1384,778.665,432.9,5.629387178015027
1385,779.106,434.8,7.345747068882782
1386,779.548,434.8,4.556314299957807
1387,779.989,434.9,7.8287930104199335
1388,780.43,436.0,6.434283176858165
1389,780.872,438.0,4.959838707054898
1390,781.313,438.6,6.053098380168621
1391,781.754,433.8,4.707440918375927
1392,782.196,436.8,7.291090453423274
1393,782.637,436.8,4.331281565541543
1394,783.079,439.3,8.295179322956196
1395,783.52,434.9,5.629387178015028
1396,783.962,436.6,8.720091742636656
1397,784.404,436.0,7.536577472566709
1398,784.845,435.1,8.94930164873215
1399,785.287,438.4,3.4985711369071804
1400,785.729,438.2,4.749736834815167
1401,786.17,434.0,5.585696017507576
1402,786.612,439.6,9.941830817309254
1403,787.054,433.6,8.114185110040317
1404,787.496,436.5,4.5
1405,787.938,437.7,5.496362433464518
1406,788.38,437.0,5.215361924162119
1407,788.821,439.1,5.752390807307862
1408,789.263,438.0,8.0
1409,789.705,435.3,3.8999999999999995
1410,790.147,436.8,5.979966555090422
1411,790.589,430.9,7.8797208072367635
1412,791.032,438.7,5.780138406647371
1413,791.474,437.4,6.406246951218786
1414,791.916,443.4,5.660388679233962
1415,792.358,438.0,5.477225575051661
1416,792.8,438.2,6.749814812274481
1417,793.242,438.3,4.605431575867781
1418,793.685,431.6,6.858571279792899
1419,794.127,436.8,4.578209256903839
1420,794.569,438.9,3.5341194094144583
1421,795.012,440.5,5.004997502496879
1422,795.454,436.8,5.381449618829484
1423,795.896,438.2,5.878775382679627
1424,796.339,437.0,7.1693793315739685
1425,796.781,435.5,6.053924347066125
1426,797.224,434.9,6.949100661236676
1427,797.666,439.0,7.784600182411426
1428,798.109,435.8,7.386474125047754
1429,798.551,436.6,4.386342439892261
1430,798.994,437.7,5.348831648126533
1431,799.437,435.3,6.116371473349211
1432,799.879,437.1,7.634788798650556
1433,800.322,441.0,4.0743097574926725
1434,800.765,437.2,7.4404300950953095
1435,801.208,438.3,3.9761790704142084
1436,801.65,437.9,6.28410693734599
1437,802.093,437.7,5.441507144165117
1438,802.536,436.5,5.608029957123981
1439,802.979,441.4,4.521061822182926
1440,803.422,434.7,6.435060217278468
1441,803.865,437.1,5.974110812497538
1442,804.308,437.5,7.379024325749306
1443,804.751,436.3,6.435060217278468
1444,805.194,437.6,4.2708313008125245
1445,805.637,439.2,5.344155686354956
1446,806.08,437.5,6.756478372643548
1447,806.523,442.6,8.309031231136395
1448,806.967,438.5,4.695742752749559
1449,807.41,439.9,4.27668095606862
1450,807.853,434.5,5.818075283115543
1451,808.296,439.0,5.291502622129181
1452,808.74,434.3,6.450581369148055
1453,809.183,436.9,4.22965719651132
1454,809.626,443.7,5.675385449465085
1455,810.07,437.6,5.5353410012392175
1456,810.513,433.8,4.66476151587624
1457,810.956,436.5,6.453681120105021
1458,811.4,439.5,6.168468205316454
1459,811.843,437.2,5.8787753826796285
1460,812.287,443.4,6.019966777316964
1461,812.73,436.1,5.769748694700662
1462,813.174,438.0,7.127411872482185
1463,813.618,436.5,6.5
1464,814.061,436.6,5.238320341483517
1465,814.505,436.5,5.714017850864661
1466,814.949,438.5,5.296225070746145
1467,815.392,439.7,3.55105618091294
1468,815.836,438.5,4.364630568559039
1469,816.28,437.1,5.204805471869242
1470,816.724,433.1,4.846648326421053
1471,817.168,439.2,6.20966987850401
1472,817.612,438.3,4.670117771534247
1473,818.055,439.2,8.89719056781409
1474,818.499,440.4,7.8511145705562075
1475,818.943,434.8,6.241794613730893
1476,819.387,439.5,6.902897942168926
1477,819.831,435.4,5.0039984012787215
1478,820.275,440.7,7.114070564732966
1479,820.719,442.8,5.455272678794343
1480,821.164,435.7,8.379140767405689
1481,821.608,435.9,7.905061669588669
1482,822.052,435.2,6.6603303221386865
1483,822.496,436.7,6.827151675479314
1484,822.94,438.1,6.594694837519018
1485,823.385,434.3,5.728001396647874
1486,823.829,433.8,5.979966555090422
1487,824.273,433.8,7.756287771866126
1488,824.718,432.8,4.512205669071391
1489,825.162,432.6,7.525955088890711
1490,825.606,431.3,8.93364427319557
1491,826.051,437.5,6.422616289332565
1492,826.495,434.5,4.904079934095692
1493,826.94,437.2,5.075431016179808
1494,827.384,432.8,4.707440918375927
1495,827.829,434.9,6.833008122342604
1496,828.273,432.1,3.5341194094144583
1497,828.718,437.7,6.6189122973491665
1498,829.163,439.0,6.418722614352485
1499,829.607,431.8,4.791659420284375
1500,830.052,433.0,7.8230428862431785
1501,830.497,438.5,7.762087348130012
1502,830.941,438.8,6.660330322138685
1503,831.386,433.3,5.728001396647875
1504,831.831,437.3,5.3113086899558
1505,832.276,440.8,7.743384273042375
1506,832.721,439.3,4.428317965096905
1507,833.165,440.6,3.826225293941798
1508,833.61,435.3,4.920365840057017
