,lambda_nm,spectral_intensity_mean_au,spec_int_stddev_au
235,297.877,451.5194805194805,6.213956619819386
236,298.27,451.72727272727275,6.729729281207907
237,298.662,450.4155844155844,6.797346024011628
238,299.055,450.85714285714283,7.206984861769425
239,299.448,451.038961038961,6.6507329123344965
240,299.841,454.2792207792208,6.741513908791215
241,300.233,449.1363636363636,5.899667811271494
242,300.626,451.5844155844156,6.799256356111358
243,301.019,451.65584415584414,6.1942368167471935
244,301.412,452.1818181818182,6.330153098674346
245,301.805,450.2792207792208,6.834306844308767
246,302.198,449.7792207792208,5.910860303093374
247,302.591,451.7077922077922,6.852741725151146
248,302.984,449.9025974025974,7.088283253882141
249,303.377,453.512987012987,7.287453203598397
250,303.77,451.37012987012986,7.023107776495848
251,304.164,454.02597402597405,6.320393761311597
252,304.557,451.8636363636364,6.886904740645804
253,304.95,451.7922077922078,6.465367603047533
254,305.344,449.8961038961039,6.692861899426133
255,305.737,451.461038961039,6.7824574300683755
256,306.131,451.6233766233766,6.682092683013951
257,306.524,451.0194805194805,6.54005716963453
258,306.918,452.0064935064935,6.277662681561051
259,307.312,450.3246753246753,6.260454235297009
260,307.705,450.0194805194805,6.757843715135171
261,308.099,450.57142857142856,6.812762224532342
262,308.493,449.6168831168831,6.443760751510095
263,308.887,449.0779220779221,6.074785515461695
264,309.281,451.1623376623377,6.923956885402975
265,309.674,452.2597402597403,6.713820979168815
266,310.068,448.7597402597403,7.0885449890936885
267,310.462,451.02597402597405,6.2168059322553475
268,310.857,452.5844155844156,6.110137731673225
269,311.251,450.0584415584416,6.863452061072219
270,311.645,450.0064935064935,6.249671942815475
271,312.039,449.66883116883116,6.597968198477422
272,312.433,451.22727272727275,6.65916293565054
273,312.828,453.0584415584416,6.551729238362824
274,313.222,448.88961038961037,7.250223183588221
275,313.616,450.26623376623377,6.793849594227838
276,314.011,449.42857142857144,6.984079430508448
277,314.405,451.0584415584416,6.974198285617067
278,314.8,450.3181818181818,6.95972135717656
279,315.195,448.97402597402595,6.670294734378774
280,315.589,450.4935064935065,7.053825298436795
281,315.984,450.3181818181818,6.356001913984806
282,316.379,450.3181818181818,6.167262274862497
283,316.773,452.44805194805195,6.4777764019904644
284,317.168,451.18831168831167,6.327398144535697
285,317.563,452.0779220779221,6.486281695061845
286,317.958,449.23376623376623,6.09320699876255
287,318.353,450.93506493506493,6.183004906282073
288,318.748,450.7792207792208,6.132992271151967
289,319.143,451.2922077922078,6.563303456988001
290,319.538,451.26623376623377,6.166564860529695
291,319.934,449.3831168831169,6.539786377967951
292,320.329,450.87012987012986,6.198765376341153
293,320.724,450.87012987012986,6.51741054736265
294,321.119,451.72727272727275,6.5468072195365306
295,321.515,451.65584415584414,7.252746788335618
296,321.91,449.961038961039,5.895059693564587
297,322.306,449.94805194805195,6.736016981608801
298,322.701,451.72727272727275,6.350450160209758
299,323.097,453.0974025974026,6.3078692149346685
300,323.492,452.15584415584414,6.919884645583343
301,323.888,449.987012987013,6.276100837869326
302,324.284,450.3181818181818,6.425097447797611
303,324.679,449.72727272727275,6.418593857492308
304,325.075,450.2597402597403,6.536416662796055
305,325.471,453.9025974025974,6.674986726500231
306,325.867,448.47402597402595,6.948977362816469
307,326.263,452.0194805194805,6.365971609686521
308,326.659,449.44805194805195,7.047189923329952
309,327.055,449.42857142857144,6.799405190617535
310,327.451,451.35064935064935,6.825784258762867
311,327.847,452.2987012987013,6.956385341157694
312,328.243,451.07142857142856,6.591126603793586
313,328.64,451.07142857142856,6.573369278647697
314,329.036,450.7792207792208,6.626635307357052
315,329.432,451.3181818181818,6.592700159685221
316,329.829,451.8831168831169,6.932839275138995
317,330.225,450.7792207792208,6.4759763374092945
318,330.622,448.9415584415584,5.8645279844460445
319,331.018,451.2792207792208,6.620017610176635
320,331.415,449.35714285714283,7.43515567346661
321,331.811,450.11038961038963,6.640647840708589
322,332.208,450.76623376623377,7.080054486355943
323,332.605,450.57142857142856,6.662413609349157
324,333.001,449.7792207792208,6.605042105164568
325,333.398,450.9805194805195,6.575703783597652
326,333.795,450.9220779220779,7.416664692620215
327,334.192,450.61038961038963,6.982642383324421
328,334.589,450.8766233766234,7.087878734998991
329,334.986,452.4220779220779,6.551278716792393
330,335.383,452.2142857142857,6.88680677866593
331,335.78,450.7922077922078,6.393660948193821
332,336.177,451.3246753246753,5.994459689789229
333,336.574,451.43506493506493,6.259460709390765
334,336.972,450.987012987013,6.509720018105005
335,337.369,450.5844155844156,6.560112941201205
336,337.766,450.4935064935065,7.357518244455147
337,338.164,450.487012987013,6.140388977258617
338,338.561,450.54545454545456,6.713130097240733
339,338.959,451.61038961038963,6.619836079415684
340,339.356,451.1948051948052,5.977314171290541
341,339.754,452.2207792207792,6.61388420883522
342,340.151,451.2207792207792,6.046622705780616
343,340.549,452.7142857142857,6.773433863852054
344,340.947,450.56493506493507,6.478661602878675
345,341.344,449.487012987013,6.1096442953265075
346,341.742,449.4805194805195,6.195118290979678
347,342.14,449.0194805194805,6.246527117434238
348,342.538,449.45454545454544,6.319513080341651
349,342.936,450.6818181818182,6.540289267853666
350,343.334,452.06493506493507,7.098266959403002
351,343.732,448.75324675324674,7.133524008739909
352,344.13,449.6233766233766,5.849939418132223
353,344.528,451.11038961038963,7.0393713638970015
354,344.926,450.6038961038961,6.270337126304879
355,345.325,450.8376623376623,6.866510843121961
356,345.723,450.61038961038963,6.422678658231706
357,346.121,451.42857142857144,6.8687672033814495
358,346.52,450.2922077922078,6.365415203273788
359,346.918,451.4415584415584,6.405138980808124
360,347.317,450.4805194805195,7.080447541820905
361,347.715,452.47402597402595,6.257668596135911
362,348.114,451.2142857142857,6.503709516638095
363,348.512,450.1233766233766,6.66969101299334
364,348.911,450.5,6.5537240330440145
365,349.31,451.0064935064935,7.331214843470802
366,349.709,451.85714285714283,6.875921257216086
367,350.107,450.97402597402595,6.1548714229536525
368,350.506,450.9155844155844,6.754461054664385
369,350.905,449.52597402597405,6.502944439939165
370,351.304,449.62987012987014,7.471983427897172
371,351.703,451.2012987012987,6.4085777238982615
372,352.102,450.14285714285717,6.264130593823454
373,352.501,451.4155844155844,6.354976880521666
374,352.9,451.09090909090907,6.510095692599339
375,353.3,451.97402597402595,7.24967357254216
376,353.699,451.90909090909093,6.6716726580873695
377,354.098,451.25324675324674,6.893966577586452
378,354.498,449.2987012987013,6.758476995624675
379,354.897,449.1818181818182,6.892923668097222
380,355.296,449.05194805194805,6.325368638497348
381,355.696,449.35714285714283,7.246744518916683
382,356.095,448.5194805194805,6.9899935707946375
383,356.495,450.4415584415584,6.695595579831753
384,356.895,448.45454545454544,6.289644043663031
385,357.294,449.64935064935065,6.806731263053852
386,357.694,449.94805194805195,7.223511582444991
387,358.094,451.4025974025974,7.14190076241983
388,358.494,450.31168831168833,6.743461942339814
389,358.893,450.85714285714283,6.570722717596592
390,359.293,450.54545454545456,7.02878211642257
391,359.693,450.38961038961037,6.655055385634749
392,360.093,452.2012987012987,6.742364483833206
393,360.493,451.47402597402595,5.855620068697743
394,360.893,450.6168831168831,6.727727132023244
395,361.294,451.76623376623377,6.839336384410373
396,361.694,453.3051948051948,6.2723138526342055
397,362.094,451.0844155844156,6.395972046897343
398,362.494,453.04545454545456,6.606117697040724
399,362.895,450.77272727272725,7.076137628029475
400,363.295,451.6168831168831,6.997400307561399
401,363.696,451.24675324675326,6.342304559143391
402,364.096,455.3051948051948,6.657997751047978
403,364.497,450.14935064935065,6.104908039909064
404,364.897,450.2792207792208,7.225942398653561
405,365.298,451.3051948051948,6.227638357154773
406,365.698,452.1363636363636,6.57925525906029
407,366.099,450.9025974025974,5.898238214307772
408,366.5,451.5974025974026,6.428951844968843
409,366.901,448.5974025974026,7.005118240628632
410,367.302,450.7142857142857,6.746537626393362
411,367.703,452.0,6.81861470487272
412,368.104,450.2857142857143,7.228833217373406
413,368.505,451.3766233766234,6.4305257425569256
414,368.906,451.6363636363636,7.228926544422182
415,369.307,452.0584415584416,6.620743683447444
416,369.708,451.4155844155844,5.8306192434727295
417,370.109,449.93506493506493,6.809728835567929
418,370.51,450.4805194805195,7.186044175968527
419,370.912,449.5974025974026,6.2247093298010885
420,371.313,462.0974025974026,7.982748835318916
421,371.714,449.4025974025974,6.156529086779084
422,372.116,451.84415584415586,6.395138037694505
423,372.517,452.7987012987013,5.988495323155292
424,372.919,449.7857142857143,6.738110534912959
425,373.32,450.38961038961037,6.671622097109915
426,373.722,451.73376623376623,7.443328929702286
427,374.124,452.05194805194805,6.32331514214749
428,374.525,450.7012987012987,6.8718604355620085
429,374.927,452.66883116883116,7.524898234463277
430,375.329,450.7987012987013,6.107670151294293
431,375.731,451.72727272727275,6.494025953248412
432,376.133,450.2207792207792,7.773787752195938
433,376.535,451.7987012987013,6.791304476696143
434,376.937,452.37012987012986,6.8337885698124925
435,377.339,450.12987012987014,7.279843457269832
436,377.741,452.5,6.725846637190963
437,378.143,450.27272727272725,6.830292275004303
438,378.545,452.6623376623377,6.800707353603799
439,378.947,450.512987012987,6.979782504134793
440,379.35,463.0974025974026,6.804094909627146
441,379.752,451.5584415584416,6.61166522532557
442,380.154,450.34415584415586,5.9318421725572055
443,380.557,451.0064935064935,6.709652625423607
444,380.959,450.57142857142856,6.682849869237532
445,381.362,450.2792207792208,6.993964701795246
446,381.764,451.22727272727275,6.752125905986583
447,382.167,450.09090909090907,6.744274759430888
448,382.57,450.61038961038963,6.759612384483557
449,382.972,450.05194805194805,6.412034350873511
450,383.375,448.7402597402597,6.79362305535488
451,383.778,450.74675324675326,6.14390383987724
452,384.181,450.0779220779221,6.5747771356555145
453,384.584,450.35064935064935,6.99214073412973
454,384.987,451.35714285714283,6.737835186880566
455,385.39,449.55194805194805,6.1676177890743675
456,385.793,451.07142857142856,6.731499073561957
457,386.196,450.7922077922078,6.783933774980109
458,386.599,451.04545454545456,6.366859109738374
459,387.002,450.6623376623377,7.274060638439745
460,387.405,449.7077922077922,6.400005402468622
461,387.809,451.3961038961039,6.915462470725355
462,388.212,450.7012987012987,6.762319080931922
463,388.615,453.4220779220779,6.610482100748611
464,389.019,450.54545454545456,7.1578590983135815
465,389.422,448.16883116883116,6.004116763884022
466,389.826,450.8766233766234,6.462004757157908
467,390.229,453.3831168831169,6.937754840947577
468,390.633,450.8246753246753,7.111480672976509
469,391.037,449.27272727272725,6.143598428681073
470,391.44,456.52597402597405,6.281490074637295
471,391.844,452.7792207792208,6.526914062941442
472,392.248,451.14285714285717,7.044781223436637
473,392.652,450.8181818181818,6.975331808385322
474,393.056,451.1038961038961,6.568489153179699
475,393.46,449.961038961039,6.4615577681151946
476,393.864,451.53246753246754,6.86338755400555
477,394.268,450.77272727272725,6.901461098148433
478,394.672,449.38961038961037,6.977991085438808
479,395.076,450.62987012987014,6.417256867028105
480,395.48,450.038961038961,6.563261697918587
481,395.884,453.2792207792208,7.200736572394716
482,396.289,450.1948051948052,6.47279814849358
483,396.693,454.55194805194805,7.545569103004128
484,397.097,450.25324675324674,6.646512305128885
485,397.502,450.85064935064935,6.403917700595945
486,397.906,450.1753246753247,6.296910309035733
487,398.311,449.14285714285717,6.588487175771548
488,398.715,450.68831168831167,6.391471062627826
489,399.12,454.18831168831167,6.320210296229445
490,399.525,448.44805194805195,6.5326773093786175
491,399.929,450.2077922077922,6.778188208171395
492,400.334,449.487012987013,7.574939040504804
493,400.739,451.73376623376623,6.072123024385742
494,401.144,449.0974025974026,7.440473278236345
495,401.548,449.7987012987013,6.815166309039594
496,401.953,448.4155844155844,7.012698406759889
497,402.358,450.3246753246753,6.897094359864277
498,402.763,449.57142857142856,6.283204930045648
499,403.169,451.9220779220779,7.673137886998326
500,403.574,450.96753246753246,6.96877901244332
501,403.979,450.1038961038961,6.339085958906093
502,404.384,449.34415584415586,7.194315820948979
503,404.789,452.33116883116884,6.388966945745901
504,405.195,450.24675324675326,6.825574223797395
505,405.6,449.25324675324674,6.257008214494823
506,406.005,449.961038961039,6.9598879645437925
507,406.411,448.0974025974026,7.094692986886401
508,406.816,450.3246753246753,7.080137863580989
509,407.222,449.38961038961037,6.221362117852523
510,407.627,448.961038961039,7.015644037308497
511,408.033,448.83116883116884,7.5831367895415545
512,408.439,450.3636363636364,6.61542685630679
513,408.845,449.14285714285717,6.983680951256475
514,409.25,451.7597402597403,6.513776803377852
515,409.656,450.07142857142856,6.792955807933266
516,410.062,450.6818181818182,6.616296827319786
517,410.468,451.6168831168831,6.554663306704654
518,410.874,449.4220779220779,7.523799871966869
519,411.28,447.5844155844156,6.68075477762192
520,411.686,449.487012987013,5.601758783396854
521,412.092,447.6753246753247,6.8070657683840095
522,412.498,449.38961038961037,5.6709692342663915
523,412.904,449.6623376623377,6.787326596498992
524,413.311,448.7987012987013,6.68821396978167
525,413.717,450.7142857142857,6.4513305641733725
526,414.123,447.1623376623377,6.386339702448896
527,414.53,449.8051948051948,6.531718735323473
528,414.936,449.14285714285717,6.647359178239651
529,415.343,448.2792207792208,6.985603705698939
530,415.749,449.461038961039,7.046352208060595
531,416.156,447.5844155844156,7.15569094987666
532,416.562,449.4935064935065,6.644250276026433
533,416.969,448.59090909090907,6.608351304656974
534,417.376,450.34415584415586,6.279610243230182
535,417.782,449.3051948051948,6.225552624589352
536,418.189,451.0194805194805,6.039341560417551
537,418.596,449.2207792207792,7.04922096943569
538,419.003,447.6623376623377,6.539808944368429
539,419.41,449.4025974025974,6.842874273171673
540,419.817,447.64285714285717,6.55018446397194
541,420.224,452.44805194805195,6.868942155453322
542,420.631,450.3376623376623,6.733537673487085
543,421.038,448.6233766233766,7.498119177221521
544,421.445,447.25324675324674,6.508298088137012
545,421.853,449.25324675324674,6.245582010781584
546,422.26,451.7077922077922,7.067324963424317
547,422.667,447.7792207792208,6.347355266040685
548,423.075,449.24675324675326,7.077779100188202
549,423.482,448.09090909090907,7.126285380855713
550,423.89,450.2142857142857,6.5296171261775555
551,424.297,451.5194805194805,6.934031247443988
552,424.705,449.02597402597405,6.642980918220734
553,425.112,448.07142857142856,6.139194015014419
554,425.52,451.31168831168833,6.951146294816512
555,425.928,448.97402597402595,7.093025705695911
556,426.335,447.6623376623377,7.023356931502406
557,426.743,450.2402597402597,6.818667267814032
558,427.151,449.94805194805195,6.860192159468555
559,427.559,451.038961038961,6.8923853304887555
560,427.967,448.1753246753247,6.947982157678381
561,428.375,448.9025974025974,6.736959004634295
562,428.783,450.0194805194805,6.9492322095011705
563,429.191,449.8181818181818,6.937058908831929
564,429.599,449.1753246753247,6.7034911595194
565,430.007,451.25324675324674,6.848605591615159
566,430.415,449.6168831168831,6.741226190002814
567,430.824,448.3636363636364,6.262461013506641
568,431.232,447.90909090909093,6.859786483712532
569,431.64,448.3051948051948,6.831295366958031
570,432.049,448.14935064935065,6.610482100748611
571,432.457,450.31168831168833,7.384187634380207
572,432.865,448.8766233766234,7.1480884031462395
573,433.274,447.7922077922078,6.737832057860986
574,433.683,446.2207792207792,5.917448064884658
575,434.091,451.68831168831167,6.97818444787501
576,434.5,449.27272727272725,6.541846047167466
577,434.909,450.6168831168831,6.361611790321217
578,435.317,448.73376623376623,6.03027234184178
579,435.726,450.38961038961037,7.273249053638661
580,436.135,449.2077922077922,6.476406054703006
581,436.544,448.07142857142856,6.777643867948659
582,436.953,448.7857142857143,6.333752386618119
583,437.362,449.45454545454544,6.645075228572543
584,437.771,452.0194805194805,6.318875844478364
585,438.18,448.5844155844156,6.648602332080534
586,438.589,447.73376623376623,6.926368032899463
587,438.998,447.2402597402597,5.855461647160382
588,439.408,519.7727272727273,11.790114022598752
589,439.817,446.7987012987013,6.635578904985152
590,440.226,449.68831168831167,6.664033606071506
591,440.636,449.1948051948052,6.977773546293244
592,441.045,449.487012987013,6.326851674941848
593,441.454,447.8766233766234,6.68233562294168
594,441.864,449.77272727272725,7.649397503880492
595,442.273,450.3246753246753,6.822311674417813
596,442.683,450.43506493506493,6.325505292352191
597,443.093,450.5194805194805,6.176222502911037
598,443.502,450.6363636363636,6.992406068086669
599,443.912,448.7012987012987,6.878471846039029
600,444.322,450.02597402597405,6.717826693198091
601,444.732,451.14935064935065,7.199190491589165
602,445.142,449.961038961039,6.637049803142292
603,445.552,449.2402597402597,6.895373185049996
604,445.962,447.6168831168831,5.676561575813359
605,446.372,448.9220779220779,6.724188231344472
606,446.782,447.72727272727275,6.655017370251341
607,447.192,448.14935064935065,6.924249190422813
608,447.602,448.65584415584414,7.224938655318482
609,448.012,449.1818181818182,6.607212259120484
610,448.422,449.3246753246753,6.8118337795369355
611,448.833,448.0194805194805,6.23195658256884
612,449.243,448.3246753246753,6.170608083111836
613,449.653,448.7012987012987,6.1687628157525465
614,450.064,448.92857142857144,6.207564659199668
615,450.474,448.52597402597405,6.078702497348706
616,450.885,448.18831168831167,6.584879847358576
617,451.295,449.487012987013,7.107008625099163
618,451.706,448.4155844155844,7.058844777548469
619,452.117,448.1948051948052,7.360016517907364
620,452.527,449.26623376623377,6.838624270961181
621,452.938,449.1948051948052,6.588141572373458
622,453.349,447.8181818181818,6.637608849553387
623,453.76,446.3051948051948,6.361744351655222
624,454.171,447.2402597402597,6.217962244818604
625,454.581,450.038961038961,7.001746643760906
626,454.992,459.0974025974026,7.598504193640514
627,455.403,447.5194805194805,6.8889340769928245
628,455.815,447.9025974025974,6.721519502488325
